Date,avg_C.med,avg_C.10,avg_C.90,ppt.med,ppt.10,ppt.90,VWC.Deep.med,VWC.Deep.10,VWC.Deep.90,VWC.Intermediate.med,VWC.Intermediate.10,VWC.Intermediate.90,VWC.Shallow.med,VWC.Shallow.10,VWC.Shallow.90,ppt_rollsum.med,ppt_rollsum.10,ppt_rollsum.90,avgC_rollmean.med,avgC_rollmean.10,avgC_rollmean.90,VWC.Shallow_rollmean.med,VWC.Shallow_rollmean.10,VWC.Shallow_rollmean.90,VWC.Intermediate_rollmean.med,VWC.Intermediate_rollmean.10,VWC.Intermediate_rollmean.90,VWC.Deep_rollmean.med,VWC.Deep_rollmean.10,VWC.Deep_rollmean.90,SWP.Shallow.med,SWP.Shallow.10,SWP.Shallow.90,SWP.Shallow_rollmean.med,SWP.Shallow_rollmean.10,SWP.Shallow_rollmean.90,SWP.Intermediate.med,SWP.Intermediate.10,SWP.Intermediate.90,SWP.Intermediate_rollmean.med,SWP.Intermediate_rollmean.10,SWP.Intermediate_rollmean.90,SWP.Deep.med,SWP.Deep.10,SWP.Deep.90,SWP.Deep_rollmean.med,SWP.Deep_rollmean.10,SWP.Deep_rollmean.90
01-23,0.00334999999999996,-4.60282,4.20722,0,0,0.17763,0.116707126188261,0.105071533017898,0.136919647584323,0.122972059087431,0.103798428030749,0.146088425392526,0.135646527894095,0.118270808644549,0.229267761984671,1.8366,0.71445,3.22722,0.186215,-2.87670983333333,3.23353283333333,0.139244895090876,0.119987049829869,0.214388392673937,0.125477692240926,0.104908169662013,0.14758286746208,0.117696247745797,0.106251364345309,0.137174195543442,-0.841399534714814,-1.74106439982918,-0.0519769454623298,-0.732286843360103,-1.61295578749561,-0.0742006305548266,-1.41581703345725,-3.47967157283041,-0.567732115623231,-1.27214003821793,-3.28879599468448,-0.537891448703042,-1.86843824967688,-3.26176023864007,-0.800717647354119,-1.78663006860871,-3.07415470830801,-0.792866604143258
01-24,0.293175,-4.92564,4.58658,0,0,0.25479,0.116839547258378,0.105079534148347,0.13721563172143,0.122935779821905,0.103830909468005,0.146158540806023,0.135255112105869,0.118336630379961,0.232358902846822,1.74055,0.47685,3.16138,0.255196666666667,-2.96399616666667,3.3564725,0.13954195777329,0.119844426215633,0.216610071481721,0.125585624144872,0.104994807761672,0.149783660924981,0.118031257800882,0.106288387226833,0.137447724989172,-0.854397572063707,-1.73593306455625,-0.0484122365405423,-0.724054567129577,-1.62316504092663,-0.0702514202695864,-1.41803496726565,-3.47390072282903,-0.566288772111897,-1.26635072793007,-3.27442482708936,-0.497269089109444,-1.85723170023927,-3.2604428938609,-0.791597260181994,-1.75989214255462,-3.06847834884069,-0.784531869228155
01-25,1.162325,-4.599245,4.98217,0,0,0.18418,0.116969789369827,0.105406831389423,0.137511525520802,0.125627571587478,0.104174983077786,0.1585130862277,0.137789752262493,0.118379272422293,0.230064625196883,1.8127,0.40496,3.16138,0.363823333333334,-2.9727325,3.458097,0.139223489831254,0.119692475227839,0.218672508778512,0.1259149837873,0.105086634187364,0.152013293196206,0.118476409162903,0.10632758335525,0.13771691704811,-0.774255977933395,-1.73261836659636,-0.0510289800742691,-0.732884316423519,-1.63412658033303,-0.0668070291060788,-1.26410918128879,-3.41346364994763,-0.368200906526823,-1.24887693065434,-3.25927443862345,-0.459778445815641,-1.84628739151726,-3.20709305472956,-0.782602801579167,-1.72509567045038,-3.06248235641031,-0.776430773687697
01-26,0.7072,-5.05701,5.709995,0,0,0.2255,0.117098346441154,0.105992670027564,0.137804642567097,0.125593064586368,0.104531078022734,0.158025455941317,0.137319460243443,0.118408338761609,0.233549738877879,1.72755,0.57773,3.16138,0.430795833333334,-3.03422716666667,3.49318333333333,0.138379047269535,0.119529465517604,0.220577543889832,0.126238716578522,0.105182336402392,0.154950049640221,0.119108883472471,0.106368425404397,0.137982523536974,-0.788427200466322,-1.73036326101713,-0.0471170054758535,-0.756923851582982,-1.64598384446333,-0.0638024925810914,-1.26595278842071,-3.35222624414855,-0.374268531338535,-1.23198022586221,-3.24357316248943,-0.415396899857102,-1.83555976530862,-3.11416796487501,-0.773812258266725,-1.67705223334084,-3.05624938923185,-0.76853484248419
01-27,-0.202275,-5.120135,5.54815,0,0,0.12876,0.117527881058989,0.106120277639534,0.13809306924789,0.125558534858586,0.104519471989959,0.157483661404431,0.136760808083765,0.118443764894636,0.234349913138653,1.76195,0.59022,3.15768,0.421600833333334,-3.05415216666667,3.5388225,0.137502531128901,0.119310985581598,0.222327387221571,0.12656182219712,0.105280446040709,0.157906332346516,0.119757700666662,0.10641034499393,0.13824497689085,-0.805663571039614,-1.7276194473166,-0.0462697951335985,-0.782874413639209,-1.66203676233091,-0.0611832649797749,-1.26780080940628,-3.3542014351568,-0.381150048091465,-1.21538647629633,-3.2275701435631,-0.375768810858106,-1.80024998766163,-3.09435353605176,-0.765276695727756,-1.62941056177257,-3.049867649523,-0.76082621459757
01-28,0.161075,-4.53724,4.4408,0,0,0.14631,0.118216304716805,0.106119874856049,0.138379507468963,0.125521543457912,0.104507830910058,0.156886813850322,0.136350471952999,0.118307162766934,0.229739766598164,1.8276,0.61696,3.15815,0.687604166666666,-2.969417,3.63003583333333,0.136672764471103,0.118965346855477,0.223920077183758,0.126631143787615,0.105379829911361,0.160998107670764,0.120421721074883,0.106452896961027,0.138507611118193,-0.818609574048544,-1.7382280774287,-0.0514129368845113,-0.808420700788166,-1.68781446015316,-0.0589096947770054,-1.26978413681139,-3.35618398034154,-0.388905641377772,-1.2118610143063,-3.21145486252773,-0.339036246579495,-1.74532706921329,-3.09441584261453,-0.756910497663174,-1.5823086475338,-3.04340582930169,-0.753204089876522
01-29,0.33595,-4.93033,5.039555,0,0,0.19903,0.119223492839148,0.106119549215902,0.138666339827098,0.125482806613299,0.104496284938699,0.156282933870867,0.135910982574697,0.118116125338919,0.225347703195489,1.9956,0.69095,3.27448,0.8512375,-2.82441516666667,3.73646383333333,0.135895811658474,0.118788190783033,0.225350676275916,0.126595871419803,0.105500538138672,0.164097939852098,0.12109993569972,0.106504098071608,0.138784022499691,-0.832750542851689,-1.75319434234878,-0.0569566500079885,-0.833243842051535,-1.70121082823442,-0.0569526637510805,-1.27186500171936,-3.35815170380182,-0.396944255987901,-1.21365332682157,-3.19201022427559,-0.306413733024118,-1.66851746708782,-3.09446621696719,-0.748641489296404,-1.53586084260476,-3.03565213068004,-0.745279938608071
01-30,0.530625,-4.872025,5.136645,0,0,0.32446,0.120167772595479,0.106119274127977,0.138969918585715,0.126925443100871,0.104484828664605,0.174244661552925,0.135425614255323,0.117903379031927,0.240012894840763,1.9949,0.67857,3.71787,1.14467083333333,-2.59125266666667,3.6693435,0.135593474507192,0.120588355692511,0.226619118593445,0.126557363951977,0.105649812279455,0.167186674801406,0.121791442057284,0.106567202008921,0.139062470925244,-0.848706454853708,-1.77004194463855,-0.0407648551325182,-0.843147479657355,-1.57074367208153,-0.0552817963981879,-1.19702861705459,-3.36010549594688,-0.222884196566864,-1.21561362446697,-3.16815712908911,-0.27755273878754,-1.60012873520106,-3.09450877198872,-0.740006379420589,-1.49016152095652,-3.02612818875167,-0.737397366932537
01-31,1.328075,-3.409265,7.35732,0,0,0.14445,0.121273807740093,0.106119765638846,0.139293741221032,0.126837939721367,0.104475514402731,0.174444257314678,0.134848784250854,0.117681132052583,0.240281722668972,1.9949,0.68168,3.73589,1.43593416666667,-2.37971666666667,3.81691216666667,0.136373023164931,0.121365255637791,0.227731920216695,0.126516542078133,0.105826247804043,0.170252470611238,0.122488496971623,0.106642041833275,0.13934368519907,-0.868144066841631,-1.78784782756624,-0.0405234875557631,-0.817891698698288,-1.51813245450088,-0.0538637383260633,-1.20141605003937,-3.36169497778121,-0.221534644228038,-1.21769585208021,-3.1402364321062,-0.252045945562543,-1.52421529864982,-3.09443273767667,-0.730925595001685,-1.44572179456921,-3.01487900562713,-0.729536860134388
02-01,0.4199,-3.11748,6.761795,0,0,0.12734,0.122551340962146,0.106122066688418,0.140091899060856,0.126743066951142,0.104470569623834,0.173881652875923,0.13426942829254,0.117487505054779,0.238930138671786,1.96245,0.82045,3.75425,1.49822583333333,-2.02247383333333,3.9141885,0.136432129772794,0.121737531431571,0.226387036882453,0.126476474349158,0.106050787976741,0.170755859646871,0.122827843750201,0.106738958042343,0.139651070657683,-0.888201695351938,-1.80353450172092,-0.0417544736184814,-0.816013698742444,-1.49366567022103,-0.0555831075852531,-1.20619459805179,-3.36253916904737,-0.225363785059964,-1.21974373604074,-3.10512498613286,-0.248129089602507,-1.44179320701118,-3.09407680616317,-0.70910286403675,-1.42465810226479,-3.00038528241574,-0.721058454953748
02-02,1.10835,-4.04935,6.457145,0.01685,0,0.12877,0.123554127513403,0.106227300625213,0.140861712493774,0.126639938355589,0.104996783735774,0.17333609516405,0.136457353341926,0.117537255280247,0.238091268715103,2.0002,0.86698,3.71941,1.41223333333333,-1.61074333333333,3.9860285,0.136270922598577,0.121995696237735,0.225042377059164,0.126436024089899,0.106315954187203,0.170705784389511,0.123176253817274,0.106855900937409,0.14053989397624,-0.815213828321932,-1.79948842910307,-0.0425408555370003,-0.821147864920327,-1.47697348562574,-0.0573677977029881,-1.21141462158626,-3.27409793224419,-0.229152253588908,-1.22181532477037,-3.06425986391177,-0.248515467475145,-1.38078979637557,-3.07785085752608,-0.688784952034055,-1.40341021481389,-2.98300668549928,-0.697193503487263
02-03,1.605575,-4.417695,6.14667,0,0,0.20062,0.123747804076046,0.106490128489169,0.141604397248308,0.126517216996539,0.105719062306005,0.172809481147414,0.136285873328576,0.117220039076887,0.237919631972289,2.10275,0.86177,4.03511,1.34188833333333,-1.39021766666667,4.0941325,0.136120834178465,0.122184873080485,0.224728650895948,0.126394222939166,0.106614335534683,0.171393490453284,0.123532570379111,0.106992560780377,0.14140916575773,-0.820670098345466,-1.82547313991394,-0.0427039149931247,-0.825962463809276,-1.46488251096231,-0.0577939363606419,-1.21766139163614,-3.1571633650577,-0.232881175779836,-1.22396049191072,-3.0190377393907,-0.243271055112591,-1.36936392035531,-3.03776529902409,-0.669835591332728,-1.3820685463512,-2.96284935760231,-0.674756174616898
02-04,1.516125,-3.79864,6.812365,0,0,0.10943,0.123724215711566,0.106721664166556,0.141862161495421,0.12636730133248,0.106356645404623,0.172302964306653,0.133992535062819,0.116901334237739,0.237283571494155,2.02955,0.86177,4.05184,1.23459083333333,-1.11329966666667,4.25140333333333,0.135979957692986,0.122187357910568,0.225797140505688,0.126350360157031,0.10694212280061,0.173559903083057,0.123568610237908,0.107147025781474,0.142260598751131,-0.897982185184957,-1.8520301249379,-0.043314702093575,-0.830512111968228,-1.4647244809428,-0.0563577974641106,-1.2253444349292,-3.05804560444157,-0.236536022682926,-1.22621627327949,-2.97027005535651,-0.22758899742787,-1.37074948124556,-3.00296548405027,-0.663404106893338,-1.37993148375102,-2.94026034074157,-0.653606481227991
02-05,0.85665,-3.47204,6.12393,0,0,0.0531500000000001,0.123686905066346,0.106907502943675,0.141953698256976,0.126204561555693,0.106884170827436,0.171812404806959,0.132133134540314,0.11664096610697,0.235808619072137,2.0458,0.84271,3.99774,1.3186225,-0.881021166666666,4.33814866666667,0.136020858511107,0.12219042679445,0.226619785775775,0.126304259095317,0.107293940354604,0.175672355351225,0.123578406287342,0.107316772884004,0.143095554230249,-0.967081455761113,-1.87406735412553,-0.0447714590926061,-0.829188146223036,-1.4645293342819,-0.0552809329992813,-1.23375001549532,-2.97882353882963,-0.240140888802335,-1.22859249306393,-2.91896518205364,-0.213441398941375,-1.37294448116808,-2.97537629429554,-0.661137847684746,-1.3793512844694,-2.91567210544142,-0.633626957143418
02-06,0.56175,-2.400145,6.927015,0,0,0.14363,0.123812008618134,0.10705121707655,0.142041757186639,0.126042396354151,0.107269954143328,0.17133278991767,0.134013088673182,0.1209582358128,0.233232349823238,1.92745,0.72011,3.84105,1.581975,-0.636865333333334,4.56962133333333,0.136384075284159,0.122686426265553,0.227797580514812,0.126262026862268,0.10766311987992,0.177732911887832,0.123585207990366,0.107497675187696,0.143914877361741,-0.897251802214029,-1.54542984069303,-0.0474581499949685,-0.817540148512384,-1.4333914389994,-0.0537814257538811,-1.24219417336001,-2.92242941346296,-0.243728626709205,-1.23077410356876,-2.86625679594588,-0.200637379479997,-1.36560102193058,-2.95424723198351,-0.658966370647141,-1.3789486045289,-2.8897365230224,-0.614723234551497
02-07,1.67975,-3.57321,7.66022,0,0,0.15203,0.124029059304578,0.107160956700725,0.142127090608528,0.125910843702897,0.107551471803432,0.170863852101979,0.132598575057673,0.120739246958942,0.236450948627733,2.0868,0.67475,3.63206,1.81388166666667,-0.4337505,4.7234935,0.136697972598234,0.122766175037042,0.227718965389179,0.126223996399834,0.108042969292869,0.17974345123619,0.123759354875724,0.107686416673883,0.144719216957608,-0.949208650553758,-1.56035791607383,-0.0441300070636484,-0.80763015153244,-1.42845869900967,-0.0538799963401098,-1.24909479282707,-2.88207677209212,-0.24729825330805,-1.23274260200858,-2.81320144775156,-0.189014775335024,-1.35297079722604,-2.93823315827644,-0.656870185321287,-1.36868604314194,-2.86296878328008,-0.596813738475582
02-08,2.317975,-4.16551,7.25584,0,0,0.10975,0.124227200966625,0.107244823354895,0.142966318100017,0.125756486306329,0.107760864302074,0.19838620006881,0.129678885952098,0.119785301795661,0.235772499864229,2.17945,0.64161,3.44922,2.01876416666667,-0.479605333333333,4.78717383333333,0.136960814340621,0.12282851109385,0.227500331311035,0.126189387921465,0.111623800323499,0.181704668149188,0.124040675689161,0.107993943722016,0.145509042488871,-1.0682154176681,-1.62741977920351,-0.0448078568743209,-0.799441695968256,-1.42461704015067,-0.0541552589203008,-1.2572498178453,-2.852491565195,-0.111977826728208,-1.23453722756469,-2.36635815541478,-0.178440422945584,-1.34156194530907,-2.92606419449186,-0.636671445424058,-1.35229876031943,-2.81998307413182,-0.579827707887168
02-09,3.416925,-3.41678,6.78438,0,0,0.25303,0.124405668859509,0.107308917390793,0.143799019766273,0.125830365092185,0.107921762619843,0.19715371451428,0.128677735423066,0.11927597006068,0.235505249794785,2.03965,0.64534,3.53103,2.18216,-0.603748,4.658204,0.137170625804627,0.122867381468774,0.227159967350955,0.126163688668144,0.1135837299964,0.18361713951567,0.124304444381233,0.10906927378729,0.14628472132687,-1.11305016444118,-1.66462681193967,-0.0450782637014935,-0.792976071633997,-1.42222774438986,-0.054587114493783,-1.25333877647001,-2.830003163916,-0.115741735620279,-1.23587187368267,-2.15763646479681,-0.168799324974466,-1.33138365025417,-2.91680458441523,-0.617355240051206,-1.33714532531646,-2.67558638940555,-0.563702284759461
02-10,2.58655,-2.83899,6.353625,0,0,0.19918,0.124575976437996,0.107357146378886,0.14461622829576,0.125878106846285,0.108046134970761,0.195956093015329,0.128629164112416,0.119856802437474,0.234880144359468,2.02905,0.63606,3.35126,2.3350925,-0.681670833333333,4.7866345,0.137425242247048,0.122868087458975,0.226730582294923,0.126147168766519,0.113707086869192,0.18548208749949,0.124551243984772,0.11021997454464,0.147046385327599,-1.11528164701363,-1.6222760917354,-0.0457183633837674,-0.785213001853997,-1.42218439242975,-0.0551377735717723,-1.25081908428862,-2.81276421134311,-0.119544070414443,-1.23673071159526,-2.14524777567624,-0.159988345312946,-1.32175622096567,-2.90985994084223,-0.599071938092969,-1.3231491901486,-2.53069262051911,-0.54838425915754
02-11,2.71,-2.45907,6.718625,0,0,0.22615,0.124796834654767,0.107388275811171,0.145404582062893,0.125903635191188,0.108142012360722,0.194824278510633,0.134762556189055,0.119907384460745,0.233482903052309,2.0455,0.67192,3.28511,2.50019416666667,-0.560017166666666,4.80756616666667,0.139322997692428,0.12281808050948,0.22620903712023,0.126139619196177,0.113826084748964,0.187300310871924,0.124781918394777,0.110310054808949,0.14779371903842,-0.871094968450053,-1.61864893701531,-0.0471886008397618,-0.730111713100077,-1.42525900204403,-0.055815527474451,-1.24947423154757,-2.79956002357201,-0.123274656971809,-1.23712343537969,-2.13337689315097,-0.151919524057273,-1.30939411591852,-2.90538795083923,-0.582040953696975,-1.31022468508928,-2.51974862334847,-0.533832932523231
02-12,3.302175,-1.670005,6.411455,0,0,0.29737,0.124964818208328,0.107406041305239,0.146971907241145,0.125910263915126,0.108243142263184,0.193764282009647,0.13460187346671,0.119311420338152,0.229630333927492,2.01185,0.67174,3.32313,2.67246,-0.621194,5.09989166666667,0.142333532794328,0.122725195141212,0.225327346372039,0.12807735201276,0.113941035298256,0.18907291578051,0.124996938108341,0.110400224236428,0.148526779266122,-0.876625730261588,-1.66200463410612,-0.0515430499906837,-0.651831696066624,-1.43099092433937,-0.0569839530092248,-1.24912530639607,-2.78571221654922,-0.126894623467908,-1.14101028816672,-2.12198382257225,-0.144514615728543,-1.30008350471054,-2.90283945765588,-0.549860095750717,-1.29831220834478,-2.50885007980297,-0.52000324376199
02-13,3.4223,-2.23014,6.796345,0.01915,0,0.49364,0.124979103674601,0.107664331428734,0.148873362344586,0.125931276580578,0.108439527707101,0.19274482347054,0.144979817384196,0.122913671140335,0.227049134492806,1.98955,0.65103,3.29273,2.8747425,-0.5241915,5.32494616666667,0.143774597656977,0.122591187833277,0.224403522296958,0.128905264493774,0.114050877758151,0.190799933693044,0.125197129104594,0.110490383738697,0.149245765562931,-0.591144672384969,-1.4193886071153,-0.054728622346511,-0.617911759478065,-1.4393088186518,-0.0582395388772813,-1.24801999931113,-2.75905281330285,-0.130495933417424,-1.10266731866867,-2.11116453229885,-0.13770917292404,-1.29929535848747,-2.86608569238994,-0.513613173484489,-1.28733681787471,-2.49800870569148,-0.506850778899773
02-14,2.9603,-3.052255,7.200345,0.0136,0,0.47192,0.124990933699535,0.108020258854629,0.149461860954743,0.126031176202613,0.109141818577733,0.191772239710323,0.151398087239576,0.122436762549682,0.235746878878194,1.8819,0.63472,3.52388,2.9216625,-0.232464666666666,5.55984033333334,0.143942832131279,0.122432792587314,0.222646694785781,0.129506577879397,0.11415539567908,0.190092840422863,0.1253034936779,0.110580448504322,0.149950582628865,-0.469776906778978,-1.44896543632277,-0.0448336967872067,-0.61409016803831,-1.44921470193031,-0.060719208997594,-1.24278095813009,-2.66616536643907,-0.1340454173466,-1.07577681121596,-2.10093052057234,-0.140448455225085,-1.29864311170525,-2.81634053264733,-0.502975266823973,-1.28155029210359,-2.48723426975394,-0.494339539117874
02-15,3.63945,-2.77352,7.541645,0,0,0.2504,0.125011181573877,0.108371200040353,0.149996975668432,0.126120379443962,0.109943229342146,0.190835306873196,0.147651569423788,0.122375248351108,0.237254213682964,1.9007,0.66813,3.75817,2.998165,0.0792671666666674,5.75667433333333,0.143474062847724,0.122237225201625,0.220884603009474,0.130042327846416,0.114255385771483,0.189047346265065,0.12534131558757,0.110670342788659,0.150640994854329,-0.536565043750883,-1.45283351330088,-0.0433431431768228,-0.624809256135955,-1.46155730447254,-0.0633333767236035,-1.23812494525492,-2.56466998110822,-0.13757381291973,-1.05247261531133,-2.09119499766751,-0.14461833883429,-1.29752765075606,-2.76829378243629,-0.493528966496411,-1.2795001301684,-2.47653525971511,-0.482438301573006
02-16,2.876425,-3.536565,7.91032,0.02865,0,0.32692,0.125077652075949,0.10903229429076,0.150902205254191,0.126335343784947,0.111372812006483,0.189083416581133,0.140953753339941,0.123467884923899,0.23941532499741,1.97095,0.63191,3.7613,3.23266916666667,0.309532500000001,5.83807533333333,0.143022343440138,0.122162336840865,0.219076839983717,0.129960401338395,0.114350890316851,0.187748981769592,0.125382133336604,0.110759914514799,0.151316839424583,-0.6864022892416,-1.38591408663034,-0.0413075321491004,-0.635349494950237,-1.46631669457681,-0.0661555160737258,-1.22698967250373,-2.3947862008473,-0.144472044692764,-1.05599712662154,-2.08194623409656,-0.150003436037394,-1.29387376923442,-2.680403950893,-0.47802458995021,-1.27729194853114,-2.46592899989754,-0.471116594040489
02-17,3.305625,-2.12727,8.232905,0,0,0.19513,0.125128756541136,0.109631877465785,0.151759515883166,0.126514628742149,0.112578012806161,0.187434400911705,0.137240581728405,0.123301385978693,0.236609358026568,2.0157,0.63456,3.79697,3.43778416666667,0.495486333333334,5.97459566666667,0.142539328479013,0.123052941396367,0.217232876107972,0.129877256685524,0.114442163270706,0.186473697987409,0.125425312109114,0.11084883010022,0.15197864653502,-0.790834113808614,-1.39587106566769,-0.0439734968928023,-0.646854637010714,-1.4108871163252,-0.0691895123559968,-1.21779355079408,-2.2618775543977,-0.151343848961312,-1.05958839451838,-2.07315266057884,-0.155526372917699,-1.29107287167259,-2.60354642775373,-0.463871939826532,-1.27496096691911,-2.45545378598895,-0.460334767419144
02-18,3.577725,-1.15188,8.23757,0,0,0.39356,0.125163168252389,0.110222620924102,0.152572410843691,0.126669651928982,0.113562125237471,0.185868266016458,0.141135589381611,0.123148974123256,0.2394341847995,2.05695,0.7044,3.88212,3.4420825,0.620925666666667,6.00357583333333,0.142232494512543,0.122944507982023,0.215360473436305,0.129792573740422,0.114526354709912,0.185220533454452,0.125470041509536,0.11093651329863,0.152626587392705,-0.681723826464188,-1.40506022185727,-0.0412902740889298,-0.654291905454019,-1.41750099397419,-0.0724410453223014,-1.20990787151061,-2.15981496407955,-0.15823279035823,-1.06326103672817,-2.06508045953661,-0.161190516100934,-1.2891909183234,-2.5303703031376,-0.45091023980279,-1.2725516049142,-2.44517551256233,-0.450061792627448
02-19,3.69195,-0.16054,8.460565,0,0,0.29713,0.125183561209738,0.110756287924656,0.153340680798084,0.126882652935353,0.11443273873244,0.185767507130711,0.141902905493281,0.122486016391324,0.232270175021482,2.0377,0.88665,3.98907,3.52667833333333,0.809024666666667,6.15530433333333,0.142224232881784,0.122840883607298,0.213465839570194,0.129706345952103,0.114605774435926,0.183988772853407,0.126238314130054,0.111023481375934,0.153261427852626,-0.662394232203429,-1.44587712474301,-0.0485104258106626,-0.654493557865186,-1.42385600560488,-0.0759177341066589,-1.1991717390822,-2.07405860895799,-0.158688619958425,-1.06701623420767,-2.05749998403193,-0.166998417821567,-1.28807717978175,-2.46635737739667,-0.43905394682313,-1.23200106171103,-2.43503153696055,-0.440259730022568
02-20,3.95815,-0.553685,7.615925,0,0,0.16312,0.125197348524474,0.111214348717655,0.154012687831873,0.127045242247176,0.115142334169741,0.184926404496477,0.136121577573713,0.121746506699878,0.228346251768639,2.01635,1.05234,4.04604,3.51579333333333,1.04161516666667,6.237742,0.142178751656233,0.122780016225737,0.211543163893845,0.12961862440838,0.114681543921831,0.183479859828415,0.127186583024703,0.111109873251791,0.153884644311258,-0.825938534321549,-1.49308160572993,-0.0530994169629191,-0.655605001046721,-1.42760462914955,-0.0796505268927427,-1.19105271103046,-2.00714382639773,-0.162555258358495,-1.0708526700333,-2.05029872523418,-0.169470403621423,-1.28732484890464,-2.41294353131723,-0.428985971478182,-1.18404778224978,-2.42500425124101,-0.430882977265146
02-21,4.492125,0.0228050000000002,8.58777,0,0,0.21173,0.125281307280191,0.111548643250497,0.154224039492003,0.127206256581881,0.115652022345287,0.184056019876397,0.1362153442057,0.122513284152111,0.224500576823987,2.00905,1.05234,4.16171,3.67388916666667,1.35158083333333,6.221822,0.142096971838911,0.122602116430676,0.209585260951739,0.12952987506683,0.114753581502356,0.185636093093131,0.127623667225023,0.111195710549319,0.154496631020031,-0.822926832919667,-1.44417074767035,-0.0581060953471528,-0.657609136058034,-1.43862832746325,-0.0836780614779327,-1.18307663639884,-1.96066064325178,-0.166674988613355,-1.07475075069318,-2.04347991557624,-0.159285479707682,-1.28275473748271,-2.3748285040454,-0.425876396601805,-1.16269338915054,-2.41508990054564,-0.421905276754131
02-22,4.277575,1.128695,8.583685,0.01365,0,0.24467,0.125373080962017,0.111702530268018,0.1544248231032,0.127467804113121,0.115959664269147,0.183220497992246,0.136555211773178,0.122001313347891,0.225689906644814,1.9864,1.06081,4.11404,3.99252916666667,1.64060283333333,6.1938125,0.141980834557472,0.122382069270668,0.207597412397477,0.129440598905894,0.114821008323562,0.18777847507099,0.127771120168573,0.111280874591425,0.155098271153802,-0.81211942444724,-1.47661277122428,-0.056499998702773,-0.660467778485688,-1.45240400231982,-0.0880172821304746,-1.17025538663619,-1.93322302070257,-0.17074694417338,-1.07868899724097,-2.03712195044659,-0.149878491477817,-1.27778127789561,-2.35752361555264,-0.422947090921264,-1.15559283000024,-2.40530088504377,-0.41329525380041
02-23,3.67465,-0.960195,8.858705,0,0,0.21771,0.127705012236284,0.1121944860014,0.1546156235116,0.128878655108532,0.116472315468323,0.208567994496109,0.152565774849415,0.122280424710464,0.220760865558225,2.00505,0.98416,4.09892,4.334915,1.91747166666667,6.09991383333334,0.142300633362955,0.122121994616295,0.206950413195517,0.130309097320017,0.114886546586981,0.189906374534478,0.127912748544084,0.111365643395136,0.15568709633626,-0.451014295300467,-1.45882019067036,-0.0635219243578492,-0.652631564485461,-1.46888820290453,-0.0894869310037982,-1.10387562415826,-1.88850809653477,-0.0858660451349032,-1.04109257178163,-2.03096458540665,-0.141181583741599,-1.15876984878862,-2.30319890929247,-0.420185598881497,-1.14882122459803,-2.3956040931378,-0.405070094313592
02-24,4.388075,-0.453569999999999,8.028955,0,0,0.19613,0.127866515240352,0.112303980292891,0.154795335217233,0.129703061021476,0.116585185149179,0.207095882686591,0.155364421882825,0.122062271048153,0.236745317082346,2.1585,1.01135,4.1193,4.68343083333333,2.18538983333333,6.35056833333334,0.143992869476887,0.121811905922919,0.207202985283708,0.130362362856542,0.114950055804461,0.192019881429476,0.128048110495567,0.111450064225354,0.156263313127163,-0.409553109331625,-1.47270497152125,-0.0438396937573911,-0.612958950933031,-1.48883394424481,-0.0889097727935821,-1.06715960347566,-1.87882903690632,-0.0891539734839341,-1.03883788167567,-2.02501894226193,-0.133130863233414,-1.15102655643767,-2.29131110203506,-0.4176041722223,-1.14239326579953,-2.38599324664612,-0.397208734702186
02-25,4.657175,-1.30185,7.88994,0,0,0.11423,0.128035207160182,0.112401600954324,0.154963392551235,0.129758307674084,0.116683221389753,0.205599087991873,0.150506018827815,0.121809383235525,0.233183973729818,2.09935,0.9379,4.13618,5.016,2.43673083333333,6.525733,0.145267681758943,0.121455910622988,0.207324057170548,0.130240155255929,0.115011297401452,0.194119833509683,0.128158480479611,0.111534118389515,0.156827109917113,-0.484737986387947,-1.4889975255628,-0.0475104043180035,-0.584956737591867,-1.51213080882577,-0.0886346778559858,-1.06475143120054,-1.87046982220274,-0.0926516043003479,-1.04401947903928,-2.01930517279184,-0.125666480082573,-1.14300416254383,-2.28077386315978,-0.415207190120019,-1.13718372306108,-2.37646963647249,-0.38969172242058
02-26,4.246575,-1.919635,8.392115,0,0,0.11536,0.128148312294039,0.112486419582715,0.155118872620141,0.129772752317424,0.116758226860718,0.20401703398349,0.147272641767259,0.121567608957012,0.225706132131588,2.2414,0.86995,4.29041,5.30399416666667,2.6940875,6.7636055,0.145993611350697,0.121090875918277,0.206988757028171,0.130173554806818,0.115124091855668,0.196202683336524,0.128344905281771,0.11168569030414,0.157378723409816,-0.543929613897763,-1.50477475896787,-0.0564784549676628,-0.569690846537744,-1.53647053881834,-0.089399024583416,-1.06412286231952,-1.86410419753945,-0.0965272460370644,-1.0468562656517,-2.00883164482225,-0.118749175615477,-1.13766248627202,-2.27166521566062,-0.413004145126558,-1.12844831336357,-2.35940998179259,-0.382500227388625
