Date,avg_C.med,avg_C.10,avg_C.90,ppt.med,ppt.10,ppt.90,Deep.med,Deep.10,Deep.90,Intermediate.med,Intermediate.10,Intermediate.90,Shallow.med,Shallow.10,Shallow.90,ppt_rollsum.med,ppt_rollsum.10,ppt_rollsum.90,avgC_rollmean.med,avgC_rollmean.10,avgC_rollmean.90,VWCShallow_rollmean.med,VWCShallow_rollmean.10,VWCShallow_rollmean.90,VWCInter_rollmean.med,VWCInter_rollmean.10,VWCInter_rollmean.90,VWCDeep_rollmean.med,VWCDeep_rollmean.10,VWCDeep_rollmean.90
09-26,14.296125,10.824405,16.861555,0,0,0.44473,0.126336281877818,0.10227688038963,0.161435394298314,0.130271125202868,0.101549667277492,0.228446740299251,0.122619314656562,0.0915889640914606,0.224947628381503,3.6438,0.8988,8.84229,12.999495,11.8986933333333,14.8274973333333,0.137109686131696,0.109282299422267,0.17940135228223,0.129541318205776,0.102138691315831,0.193584092515124,0.125213315240518,0.102732757982731,0.162101589529052
09-27,14.076,10.94854,17.096705,0,0,0.23823,0.12628448441094,0.102205105214468,0.163128285555823,0.134258575138055,0.101459693492948,0.225344437080978,0.120080147391779,0.0938113222057737,0.216510794827635,3.40115,0.8988,8.79835,12.7369766666667,11.7219588333333,14.788189,0.13494338313244,0.108088967628664,0.18036177999052,0.130366975971511,0.102230373769139,0.198192075204858,0.126069712012373,0.102795124063379,0.163124980850822
09-28,14.496975,9.98686,16.6178,0,0,0.33128,0.126589768434829,0.102148855525066,0.165922936254766,0.133368527947122,0.101405907133791,0.226757364151314,0.121411181658427,0.0932542751157533,0.213534643094016,3.4311,0.86372,9.02288,12.4642125,11.5431885,14.3842931666667,0.134691111767061,0.107161003905461,0.179701137527995,0.131196681942057,0.102354606112338,0.202787477770638,0.12660496535729,0.102886695304311,0.164036827363072
09-29,13.304425,9.53251,16.55471,0,0,0.08439,0.126638002261619,0.102094597848501,0.167788239621656,0.132980503096129,0.101355970844937,0.224776606725856,0.119961705630717,0.0927364777965891,0.197225410187059,3.3749,0.85489,8.27019,12.312765,11.2663966666667,13.9955766666667,0.134667083149489,0.10651443868795,0.180936110325482,0.13203155234102,0.102493400017683,0.207368651730784,0.126833784727514,0.102986242074747,0.164837021062753
09-30,13.72335,9.22876,16.572305,0,0,0.0824700000000005,0.127317453038221,0.102044462002784,0.169172901524173,0.132576776458572,0.101307248029852,0.222856350463328,0.120065925370276,0.0922351116753633,0.184328427543833,3.34965,0.85489,8.35884,12.2180408333333,10.9895476666667,13.8412898333333,0.134225909055295,0.106199586182021,0.178923259122189,0.132873225458492,0.102642980182538,0.210838590056579,0.127093528955816,0.10309071617076,0.16554194289194
10-01,13.5737,8.209165,17.064705,0,0,0.11636,0.129826376734478,0.101998071544097,0.170440880262394,0.134914675500025,0.101261126064644,0.221009745511487,0.120033519139346,0.0917514065017195,0.199055267359785,3.34965,0.75154,8.32966,12.1237091666667,10.6957398333333,13.6236786666667,0.136703821824059,0.105841194646836,0.17766055941857,0.133723575704874,0.102800629596145,0.213176477252497,0.127541303734838,0.103198154357536,0.166163489185115
10-02,12.622675,7.858085,15.690045,0,0,0.228300000000001,0.131489548837798,0.101955223439003,0.171604559433383,0.136931888185274,0.101217379139523,0.219236013033818,0.11798874080074,0.0912149771593619,0.231634872784033,3.34965,0.7776,8.3191,11.9705108333333,10.4470438333333,13.4721775,0.138098693709956,0.105746971357708,0.177940353880435,0.134595380985747,0.102964160794866,0.215272032648948,0.128496919212015,0.10330688520751,0.167645374447612
10-03,12.3857,8.256425,15.030175,0,0,0.21023,0.13197505795366,0.101939388402238,0.172659603347373,0.136382062126082,0.101186335004763,0.217431780416543,0.123253841877096,0.0909594478670249,0.222963878453489,3.58865,0.75154,7.84631,11.73893,10.2117975,13.3188963333333,0.137535684341146,0.106210737793794,0.180321533096618,0.135492266790668,0.103130329545481,0.215307665487041,0.129483243695781,0.103416273597137,0.169048522279725
10-04,12.643075,8.386025,14.760845,0,0,0.56192,0.132599602299053,0.102054168304791,0.173606675334001,0.135795734610268,0.101300413717502,0.215581384375497,0.134920417541893,0.0917141887428894,0.21450405480073,3.34965,0.6259,7.84136,11.5842166666667,9.865867,13.1896141666667,0.135921988062381,0.106692763822365,0.182506209261179,0.13562672602146,0.103294812284126,0.215353838202406,0.13032663043659,0.103525959725152,0.170356299383957
10-05,11.353225,7.07337,14.831435,0,0,0.55028,0.133539039875044,0.102050287305307,0.17444902082659,0.138559662040035,0.101285993476318,0.213702249642177,0.129681106258466,0.100832366596412,0.21009720640191,3.0956,0.58789,7.84136,11.39953,9.753872,13.0941603333333,0.135275761082146,0.107577868005438,0.184522691876439,0.135877682663545,0.103457047995688,0.214049593036811,0.131094366476383,0.103635794085573,0.171536001521664
10-06,10.935125,6.613205,14.736435,0,0,0.91173,0.133492347355797,0.102273503796621,0.175196551802999,0.140568004696115,0.101631164715225,0.211836848309118,0.139096872531317,0.100667840567202,0.231810011272118,3.50975,0.88255,7.83264,11.1950391666667,9.530242,12.9060383333333,0.136107665419765,0.11086575180565,0.187804743163938,0.1365027091301,0.103876750323849,0.212813379443592,0.131852254180486,0.10387219531985,0.17260740450285
10-07,11.2146,7.423525,13.71416,0,0,0.49416,0.133305360953598,0.102283374601336,0.175893705330788,0.144767728962418,0.101646261061765,0.210319056839768,0.13858055912767,0.102246964135861,0.230351808016703,3.1874,0.77293,7.08102,10.9925983333333,9.37239633333333,12.650889,0.136266607705659,0.113806421959026,0.189122778614399,0.137446513475263,0.104873072373379,0.211562335488399,0.132634919452902,0.104322064860932,0.173583604469491
10-08,11.27845,7.569175,13.25659,0,0,0.14612,0.133028709081305,0.102267290413996,0.176552161433142,0.144253588019022,0.101617514522417,0.208894879375267,0.132601410223216,0.101515055832949,0.228190711322711,3.3662,0.55561,7.50897,10.741985,9.20619066666667,12.4251598333333,0.139316483004497,0.114305033831166,0.189744171681515,0.138031037995708,0.105096789425887,0.210031776201074,0.133449674470577,0.104977685672703,0.174401711519897
10-09,10.93705,7.573715,13.223785,0,0,0.2855,0.134737009244631,0.102254985049638,0.177163123890851,0.143759360473237,0.10159642435576,0.207526129688293,0.12758284919215,0.100812806600548,0.231330136861685,3.33125,0.62389,6.70662,10.53092,9.007614,12.3631216666667,0.141246631581741,0.117953547656931,0.190524286154831,0.138170151057432,0.105326976229147,0.208554066208971,0.134302054478675,0.105238594479827,0.17514190837506
10-10,10.676375,5.87444,14.57168,0,0,0.56071,0.13691460898103,0.103560813903882,0.177698072707598,0.14333885540312,0.103350289998126,0.206106190834871,0.139335860011008,0.0972271910285744,0.222191010278234,3.6633,0.70818,6.25275,10.3238316666667,8.77941683333333,12.2413258333333,0.142249141140701,0.119379114374966,0.191125718692046,0.13833210590984,0.105591289529762,0.207126159633695,0.135176265273956,0.105423385505013,0.175811074925565
10-11,10.1342,5.79779,14.12333,0,0,0.23222,0.137937351827848,0.105256843834541,0.17817330448111,0.142929555781135,0.1034910023162,0.204900917962324,0.134328530150572,0.0965244539216048,0.215969326632905,3.6207,0.68928,6.24521,10.0845166666667,8.55740033333333,11.8752935,0.141668690764217,0.118622115682003,0.194430943291326,0.138516121752256,0.105870711254039,0.205745065200759,0.135819551357113,0.105622034034537,0.176414826406069
10-12,10.628975,3.920535,13.74399,0,0,0.0361000000000001,0.138633212331911,0.105583763791212,0.17858941434684,0.142594774109622,0.103363988467999,0.20383519814519,0.134712829150962,0.09870099881025,0.207206862171095,3.36505,0.8061,6.26677,9.889255,8.28129366666667,11.6825433333333,0.143017741494494,0.116889422420531,0.196411669989864,0.139116803056283,0.106158259380947,0.204407713755545,0.136301067644891,0.105828780557774,0.176957902968445
10-13,10.17785,4.75375,13.808735,0,0,0.13386,0.139161213884411,0.105427534273247,0.178951388963671,0.142272718692693,0.103238813233863,0.203952758189062,0.138157838529327,0.101915426485916,0.199918509296992,3.6064,0.62389,7.21339,9.62698416666667,8.07217066666667,11.623551,0.143851115160597,0.11509799945324,0.19332630713291,0.141063297254657,0.106450835592893,0.203112637056003,0.137252824015394,0.106040942938061,0.177444523405764
10-14,9.673125,5.9584,12.77459,0,0,0.180830000000001,0.139539570651656,0.105274724195714,0.179257255416341,0.141955454837427,0.103127822822383,0.203062810083736,0.135170507373525,0.0988093814619237,0.231176274151428,3.8235,0.62389,6.26677,9.53003666666667,7.8396505,11.3782956666667,0.144499823694746,0.112017673146245,0.195105383855388,0.143704920877208,0.106746936542074,0.201857290904476,0.138240123924376,0.106268343271929,0.177878288091391
10-15,9.868075,5.62831,12.53737,0,0,0.0484,0.139773925060564,0.105133510435332,0.179507293766323,0.141643175613461,0.103025409749516,0.202197028414947,0.129936340902237,0.0979655799958339,0.22297801357284,3.56555,0.62389,6.81883,9.47981833333333,7.62782416666667,11.1152156666667,0.145450940277697,0.109460423667651,0.195902766158486,0.145237948783218,0.107051679510271,0.200639804239154,0.139249346266759,0.106516788492602,0.178262436314948
10-16,10.01635,3.51326,12.359645,0,0,0.1367,0.13987321498406,0.104997040644932,0.179712033749402,0.143268692337347,0.102909864879905,0.201374972907872,0.126807989248227,0.0975200637080595,0.225431715387073,3.36505,0.56923,8.07898,9.28685416666667,7.55841616666667,10.7366096666667,0.148501472856079,0.107677966484332,0.195076688556225,0.145881376057355,0.10740232202363,0.199458320833424,0.140280884960245,0.106769979384695,0.178600046874009
10-17,9.92095,3.776395,13.216665,0,0,0.67986,0.139876251428405,0.104929576740623,0.179878034442249,0.145772742104594,0.102853175817185,0.201910377518982,0.131835474157291,0.0987084809985729,0.239653599544072,3.0322,0.72964,8.07898,9.04537833333333,7.44009783333333,10.5151248333333,0.15246783149383,0.111022260059153,0.192591448695167,0.146553409698699,0.107754717447161,0.198312855031435,0.140770848240606,0.107025425591974,0.178894414273333
10-18,9.5004,3.56577,14.060675,0,0,0.18129,0.139808964426691,0.105664570266081,0.180019836585089,0.145870591377266,0.106077384475412,0.203698951927628,0.133095786188246,0.0980794686241783,0.231008144400145,2.88245,0.83224,8.07633,8.7819175,7.1674855,10.2050136666667,0.154713086425884,0.112572944223008,0.194185887005661,0.147864674845733,0.108111939062323,0.197210655185214,0.141608421916855,0.107285404819109,0.179150227393548
10-19,9.65775,4.8805,13.223365,0,0,0.0653000000000001,0.139705444710348,0.105551108962763,0.180174418656025,0.145492711967348,0.105929140946278,0.202939198544817,0.130663410213563,0.0974747385430649,0.226127046471783,2.88245,0.2246,8.07633,8.58258416666667,6.80420633333333,9.97657666666667,0.157271140094568,0.111358547759961,0.195963400799449,0.149152681308613,0.108436674810135,0.196155398152526,0.142624079246743,0.107522214017584,0.179371955732501
10-20,9.17585,4.32734,12.05764,0,0,0.10592,0.139610776367416,0.105465957109139,0.180348553195598,0.145227304091463,0.105811751529462,0.202183955324549,0.127644257363748,0.101122258222446,0.216978176677015,2.6124,0.2246,7.80966,8.4797125,6.51990183333333,10.0075991666667,0.15997784190563,0.112740420363965,0.197039034438637,0.14935518969185,0.108657172027604,0.195149313879954,0.14345071080258,0.107695728697748,0.179563451899961
10-21,8.2933,3.36531,11.862215,0,0,0.864240000000001,0.140267612276734,0.106794357075912,0.180520477412983,0.14654026536543,0.107664941054333,0.201422976836909,0.157565364261607,0.100669085044856,0.226529943401167,2.24815,0.2246,7.29108,8.37682083333333,6.37403066666667,9.98347316666667,0.16062149446672,0.114168724231688,0.197064193664072,0.149573744365509,0.108817655127529,0.194511144280253,0.144141930900295,0.107826861742126,0.17972865159052
10-22,7.54325,2.72067,10.81752,0,0,0.39053,0.141228643534359,0.107428093290149,0.180665344825042,0.148798632992639,0.108380828193748,0.200656645481144,0.154635806328454,0.100269897774623,0.225882816277856,1.96085,0.15113,7.32159,8.24557333333333,6.27175416666667,9.8873635,0.162239095537816,0.115748485017677,0.200227035937753,0.149806673718987,0.108956995764276,0.194495750665953,0.144724030656912,0.107940895246331,0.179869538552362
10-23,8.732825,3.41076,11.43803,0,0,0.176520000000001,0.14209233585447,0.107667087398539,0.180782052436974,0.148904450687057,0.108684657437444,0.199884345809541,0.157932578235703,0.099778933502297,0.230755394524413,1.96085,0.15113,7.35148,8.044035,6.08154,9.71753983333333,0.161369877720844,0.116103669316363,0.20211765738218,0.150916986489454,0.10909202932532,0.194633292040653,0.145975873756916,0.108051855802484,0.179987725554241
10-24,9.578675,3.88898,11.261445,0,0,0.25433,0.142858256264082,0.107752844512085,0.180869887906735,0.15064230222618,0.108773031378694,0.199113241944817,0.163644342325652,0.0992720139459252,0.229434319011431,1.99515,0.15113,10.14647,7.86265833333333,5.81078816666667,9.44345033333333,0.162341495958835,0.112868001110152,0.204687397610836,0.153484750292261,0.109229136823788,0.197426212284227,0.147954534372523,0.108165426106558,0.180084977967739
10-25,8.03025,4.502675,11.088,0,0,0.40628,0.143531057917689,0.10852948185791,0.180922489136258,0.150551230402777,0.10973176001587,0.206125876925407,0.162830547454616,0.098775209366448,0.233566316328926,1.9721,0.26534,10.58235,7.62044416666667,5.452426,9.311006,0.160883958213476,0.110161283454576,0.205930773765208,0.156061710696315,0.109370648790602,0.200236017646103,0.150106319960304,0.108283753470715,0.180163820662303
10-26,7.2242,2.55012,11.279175,0,0,0.57761,0.14410678476065,0.108868804034674,0.180939031110762,0.150442063151878,0.110123864680064,0.207056784623598,0.16289167750502,0.0982862188410683,0.235645063824527,1.9721,0.26534,10.66955,7.377405,5.23656033333333,9.226797,0.159519516412046,0.107939745519566,0.203936288416171,0.158646336151687,0.109526661716365,0.203060469029731,0.152306579343508,0.108412567425604,0.18022613229242
10-27,7.09925,2.706585,11.92414,0,0,0.417800000000002,0.144867878172883,0.109311108761817,0.18092305994802,0.150319740455079,0.111053092316122,0.221356080482445,0.165324173444802,0.0990093459173565,0.235711866504776,1.9828,0.26534,10.91021,7.1167875,5.02830733333333,9.03029883333333,0.160096379841104,0.106088873772316,0.203345051159727,0.1600954679557,0.109702053389264,0.204173442260067,0.153899193698789,0.108555096802514,0.1802737128444
10-28,6.937075,0.40785,11.925295,0,0,0.4442,0.145680566583082,0.10963613490831,0.19344514098949,0.150165486716229,0.111375623942341,0.232601714062596,0.160211290531954,0.0984704330171117,0.240081986258325,2.93455,0.26534,10.91295,7.09967,4.82314316666667,8.888896,0.162664186771958,0.104529466262874,0.204481911954702,0.160088680709107,0.109886882096918,0.204002872628027,0.154510528024281,0.108709138102744,0.181409728454232
10-29,6.04325,0.24343,10.64989,0,0,0.13004,0.14719541350617,0.109868469946726,0.193774809811,0.155387023199939,0.112114026931305,0.231391063959825,0.156089084215801,0.0979576048085056,0.241993704578443,2.30105,0.43889,10.94152,7.01835583333333,4.569608,8.93818766666667,0.16520150154895,0.103777075791349,0.209141744240034,0.160110813574037,0.110104838126553,0.204936710890635,0.155135301849287,0.108873005602032,0.184992099857023
10-30,6.67705,1.155305,10.32322,0,0,0.545550000000001,0.14858869434852,0.110048989559505,0.194001701167373,0.159698736523647,0.113400848495528,0.241368063719866,0.152152101687664,0.0974558869245571,0.242520565372636,2.6677,0.32189,10.95313,6.7590975,4.2827,8.891906,0.165827859901472,0.103891678650263,0.213830701834898,0.16016747767146,0.113007588844544,0.208856341793623,0.155613328636976,0.109568529056711,0.188583769980605
10-31,6.462075,1.46301,9.750965,0,0,0.3425,0.151065390985853,0.110703568890742,0.194197338757977,0.159399399714544,0.114098768823458,0.246479932112915,0.148647590911386,0.102535933794665,0.242391899523129,2.78725,0.31922,10.86506,6.378415,4.465737,8.8092065,0.165651308717421,0.104879762375186,0.218307735979814,0.160265878968222,0.115855435215663,0.212785560607287,0.15582799965941,0.110518067118055,0.192183447542684
11-01,6.105375,2.26013,9.71426,0,0,0.40409,0.157328648793203,0.110999753331348,0.210868843556684,0.159090087561762,0.11433911524252,0.24708971658066,0.145992360980947,0.102205375252936,0.24314186712507,2.99755,0.31922,10.85107,6.13998166666667,4.48301833333333,8.81973016666667,0.166662889158603,0.105781375629783,0.221821481956952,0.160855006353251,0.118239202407464,0.216722983534965,0.156095596045185,0.111582120283478,0.193052400489052
11-02,6.455775,2.05813,10.02942,0,0,0.27938,0.157398971416414,0.112257320256536,0.211775785379675,0.162141405868822,0.11563102399726,0.246032710427552,0.150644776227361,0.101971948857361,0.238176531548021,2.30295,0.31922,10.85107,6.03314416666667,4.43193983333333,8.7534075,0.170332084342573,0.106587668970779,0.223752630541747,0.161903747398051,0.118140880640721,0.220667636678587,0.156366947146367,0.112744460699466,0.193524090996304
11-03,6.408075,1.3169,10.19357,0,0,0.0813100000000003,0.157422832989273,0.113121248930415,0.212611055376365,0.16368999837884,0.116384199857668,0.245407397533211,0.156114716903133,0.101628748214888,0.232622683221353,2.435,0.31922,10.85107,5.79765666666667,4.36869866666667,8.303489,0.173764291233554,0.107414517416989,0.223606146239183,0.162948174521725,0.118049593792839,0.224619755952792,0.15664326995804,0.113992740892152,0.197289291097164
11-04,6.1587,0.51105,11.06742,0,0,0.0291,0.15739516395424,0.11355942863756,0.226172277090588,0.163566536327926,0.116733776046248,0.24507294353269,0.151142150502276,0.101295955126336,0.232914916038386,2.435,0.24402,10.76458,5.51923583333333,3.95250283333333,7.92346633333333,0.176730409629124,0.108293945612648,0.223586200767178,0.163990165310318,0.117963214736391,0.228618814201016,0.156925985989464,0.115317067807736,0.201920961889184
11-05,6.106325,2.793485,10.84224,0,0,0.03183,0.15735371046726,0.11382575041765,0.226576953182651,0.163463894237037,0.116932912013471,0.244531426867354,0.146604452407511,0.105031823727345,0.22552975964125,2.56475,0.24131,9.68894,5.36671166666667,3.732825,7.60177783333333,0.176868446878067,0.109065152970182,0.22425285220606,0.165031292993223,0.117873829877316,0.231733648015938,0.157215179905637,0.116704212124462,0.206548782977862
11-06,6.9714,1.479205,10.162535,0,0,0.21841,0.157477361514786,0.114002730044924,0.227235698350412,0.163323293667238,0.117054122355895,0.243999575747518,0.142754988214973,0.10471527508732,0.218539167825018,3.481,0.31922,9.6608,5.31406916666667,3.6677885,7.57680133333334,0.177201035784039,0.110226738402204,0.227594583355655,0.164972638615698,0.117785141279639,0.234551820626894,0.157453007782791,0.117868570214816,0.211169420842188
11-07,6.4311,1.172305,9.581695,0,0,0.0759800000000001,0.157826786070181,0.11412903124865,0.228080370651666,0.16317867694981,0.117132070439341,0.248721874570569,0.141663810017507,0.104351577810892,0.223732972505532,3.7319,0.38314,9.07069,5.1478875,3.5043325,7.50319033333333,0.177653600298283,0.112102846156917,0.228114047955138,0.166248712461131,0.117698692105532,0.237356386677607,0.157645860202593,0.117826974627604,0.21573126066495
11-08,5.066025,2.120105,9.29912,0,0,0.904540000000001,0.158140271350035,0.114221926519644,0.2490535338515,0.162961874441982,0.117182123579333,0.249016155940397,0.154467832278756,0.100885811457689,0.243018651943433,3.71795,0.38314,9.39586,4.87666333333333,3.38240433333333,7.34514933333333,0.179671071049034,0.114223444004388,0.227817960996465,0.167772186425541,0.117614859838397,0.240026720509006,0.157848926352053,0.117787896817105,0.220223091348211
11-09,5.25625,0.919755,8.53618,0,0,0.48588,0.158420574743391,0.114277208569638,0.249020130414309,0.16287367217882,0.117191656730981,0.249064807205349,0.149620464855492,0.103814550823981,0.243337686413497,3.81145,0.30143,8.94811,4.65248083333333,3.01213833333333,7.17457816666667,0.182819451919311,0.11720641219507,0.230019108512152,0.169291960767659,0.11753001258561,0.242289680225587,0.158062298965529,0.11774893752458,0.224655272845632
11-10,5.3561,0.63121,8.18511,0,0,0.65924,0.158667112650717,0.115812012065836,0.248982995609432,0.162694718319813,0.117333136502424,0.248953915650175,0.161806399673476,0.10352739876094,0.243794327110389,3.62055,0.29756,8.87917,4.41187666666667,2.75689083333333,6.95803683333334,0.185931002825139,0.117811143330142,0.229913234908748,0.170807401272508,0.117447038770598,0.244580038375805,0.158285825590871,0.117711798485589,0.229036072063248
11-11,4.60515,-1.079355,9.025415,0,0,0.89956,0.158902193491794,0.117604150915779,0.248942703034647,0.162497053028469,0.117261363975587,0.248805449302764,0.170238995111007,0.103124859602682,0.244805856326104,3.8262,0.29331,8.25262,4.25819666666667,2.4552945,6.53427866666667,0.18880321619595,0.119079744662302,0.229972363285342,0.172411759556094,0.117366791171244,0.245264592888803,0.158523785158649,0.117677168847706,0.233370606048524
11-12,4.851775,-0.76641,8.060455,0,0,0.739390000000001,0.159264370311831,0.117580947769062,0.248899115577608,0.171122911950273,0.117194968193775,0.248535619691592,0.189111079182057,0.102342504206612,0.246455708816316,3.7391,0.50922,8.14408,4.10890416666667,2.23946033333333,5.88924233333333,0.191410044482446,0.120879079732152,0.231307892603656,0.173959696672548,0.117289336565758,0.245887709642277,0.158776238215691,0.117645103110506,0.235950354918832
11-13,5.126525,-0.482525,8.62872,0,0,0.381570000000001,0.159436255023027,0.117561198662475,0.248851792460695,0.171310413455294,0.117134148133536,0.248020745055461,0.194019570459941,0.11676849367183,0.246163130168214,3.9442,0.52579,8.17278,3.886015,2.11189716666667,5.866873,0.193962531964534,0.123950939430157,0.230911406494074,0.174113040329561,0.117214573732206,0.24649369328411,0.159043358731942,0.117615530105885,0.237530304702679
11-14,4.4503,-1.599395,8.34977,0,0,0.63996,0.159556903636451,0.117543487364548,0.24881778703058,0.183308319774998,0.117076480945649,0.247594219080982,0.196927273070917,0.116649381749385,0.246999306530438,3.87495,0.53915,9.83295,3.708465,2.1220295,5.61961733333334,0.196440597272808,0.126900802202591,0.231825683571667,0.17467128358405,0.117142591037496,0.247700579592812,0.159317242208116,0.117588542901167,0.238840892080091
11-15,3.024075,-2.40187,8.07397,0,0,0.20749,0.159682840907055,0.117525287948503,0.248772553089289,0.183223748960514,0.117018234730071,0.247134193615895,0.193084858447744,0.116485011255905,0.251185217208415,3.77825,0.53915,9.4258,3.469435,1.98168083333333,5.4019735,0.198853344822451,0.127044506032642,0.232598407616058,0.17548699893571,0.117073118236458,0.247758133718953,0.159764644342272,0.117563923362067,0.239515634375038
11-16,4.127225,-0.80073,8.89928,0,0,0.03609,0.160442690249986,0.117506487404685,0.248713169639656,0.183028509729146,0.116959087966254,0.246752182469957,0.189246898118281,0.116284424461435,0.258215772327351,3.57015,0.40307,9.74584,3.33351583333333,1.81377666666667,5.19640366666667,0.200496798785191,0.126729382683831,0.233068360370656,0.17630310393116,0.117005909094704,0.247830569713441,0.160554042555277,0.117541468605917,0.239518206213226
11-17,4.799,-0.555394999999999,8.17626,0,0,0.08797,0.161139749826921,0.117488324048176,0.248648199075979,0.182590995137515,0.116900767351774,0.246409328906708,0.189144346705032,0.116715897179829,0.262359966993337,3.5048,0.28453,9.74584,3.25176583333333,1.64181683333333,5.06114116666667,0.200919561146335,0.12648198558626,0.236195364606667,0.176962465124741,0.116941082893791,0.2479291620938,0.161354187293729,0.11752129072114,0.239527016616685
11-18,3.7948,-3.067265,7.887625,0,0,0.322270000000001,0.161790646155973,0.117471607855739,0.249264573016822,0.182147174411814,0.11684441370935,0.249093930337173,0.210630557157243,0.113401439999012,0.265628350693974,3.57475,0.27874,9.74584,3.11298166666667,1.42543283333333,4.86175783333334,0.200842467181358,0.126193196958652,0.239589625100428,0.177566832800208,0.116878718764895,0.248057933302745,0.16216587056234,0.11750344755402,0.240042157319201
11-19,3.768275,-1.886325,8.29356,0,0,0.04628,0.162402088402526,0.117455687759163,0.249245584250349,0.18173385500673,0.11678905451502,0.2489968003497,0.215560256469576,0.110283666650287,0.263731673712423,3.89295,0.27538,9.80064,3.0189875,1.26679266666667,4.730111,0.201135635715118,0.125958334708314,0.243273729699797,0.178171561609342,0.11681896273773,0.248158494368442,0.162990148611604,0.117488047611024,0.242413336479886
11-20,3.385525,-0.873129999999999,7.62558,0,0,0.38512,0.163015143669118,0.117441346672799,0.249225950021975,0.181496164605324,0.116735802326622,0.248890971653758,0.218029054980054,0.107374296857904,0.261872220343023,3.89295,0.27538,9.8471,2.58017833333333,1.17984733333333,4.42439916666667,0.202691508013607,0.12556564188838,0.246723903075671,0.178776080331064,0.1167610797071,0.248116595734604,0.16347126487282,0.117473691012951,0.244737593942695
11-21,3.615175,-0.17574,6.977455,0,0,1.34873,0.164065499009422,0.117426775539477,0.249202331294679,0.185413901204224,0.116682064558557,0.248749614211838,0.217210855534558,0.109081021498754,0.267033637792089,3.89295,0.27257,9.90822,2.3106825,0.880914833333333,4.138768,0.204092229653024,0.125148950299881,0.250313515550755,0.179379640683115,0.116705149571291,0.248149224502203,0.163979015485746,0.1174602647393,0.247017277850567
11-22,2.91,-2.33458,6.33952,0,0,0.60287,0.165160107953288,0.117413494048261,0.249175261886948,0.184676550727688,0.116630014032404,0.248579919383929,0.210891332006145,0.106066094820746,0.253209256169216,4.41885,0.28917,9.93954,2.1899725,0.712195999999999,4.15336333333334,0.205481314622812,0.124795497202712,0.25361000138801,0.17998171830548,0.116651463291076,0.248167694377453,0.164499248065308,0.117447740457784,0.249064513036089
11-23,2.077825,-3.96913,6.82112,0,0,0.0821200000000004,0.166192940357645,0.117402933753443,0.249145548676848,0.18399711030478,0.116579328486661,0.248524197905856,0.211756174944075,0.103727079617102,0.251085722249549,4.0232,0.28917,9.76889,1.97734333333333,0.511555333333333,4.16484516666667,0.206047786925762,0.124455737246065,0.255079025136942,0.180582141256908,0.116600327413242,0.248190397105866,0.165032386809922,0.117436096699289,0.249073612136928
11-24,1.49105,-3.95149,6.222405,0,0,0.18976,0.167168800451788,0.117393208748129,0.24911318013845,0.183384972007045,0.116512087950422,0.248175752636813,0.211221350907715,0.103009426923872,0.253619038287555,4.0508,0.28917,9.76889,1.7768875,0.262426833333333,3.98927316666667,0.206411378514602,0.124127688013667,0.256794916202633,0.181180858857214,0.116599821761853,0.248218132802927,0.165831420907473,0.117457430228929,0.249083687246
11-25,1.65195,-4.058315,5.72256,0,0,0.80174,0.168091496461521,0.117385927720465,0.249077296247426,0.182885546814663,0.116468889835451,0.247945497134394,0.214662392767996,0.104801266382513,0.256012223005367,4.64555,0.38646,9.62786,1.63101083333333,0.0662021666666661,3.7247895,0.206787278330592,0.123810183529683,0.258289220573846,0.181048168610414,0.116639170788558,0.248238605351222,0.166851950132775,0.117526159273599,0.249094896375014
11-26,0.896,-4.9547,6.48986,0,0,0.99161,0.168997013688767,0.117379898461845,0.249037078939621,0.185061365307325,0.116427420122603,0.247689252710407,0.217559101160759,0.115263393952222,0.255013197955485,4.31085,0.11245,10.32201,1.778795,-0.0711400000000006,3.42680816666667,0.207272760397657,0.123176903828905,0.259780912982475,0.181560234630387,0.116679567916469,0.248252641955005,0.167893904461239,0.117595952815727,0.249107271554827
11-27,-0.35185,-6.154875,4.23067,0,0,0.20713,0.169862117563084,0.117374901011832,0.248992211880812,0.18517609323754,0.120705183134041,0.247408360724631,0.219253339758624,0.114181915914939,0.253545665283873,3.7633,0.25064,10.02727,1.78317083333333,-0.222447333333334,3.25845116666667,0.208583247202643,0.12155316948407,0.261262450623346,0.182062837025902,0.116720913644772,0.248261168381309,0.168890053878385,0.117666683345795,0.249120848711521
11-28,-0.1469,-5.568405,3.46604,0,0,0.40574,0.170687843755073,0.117786027173113,0.249082866238838,0.185292421777269,0.120665233283582,0.248119362178127,0.216997674315896,0.113288578424129,0.252126429929775,3.61015,0.33101,10.10801,1.50170583333333,-0.355537333333334,3.1783005,0.210292655535431,0.12006961855328,0.262816894605612,0.182725447608401,0.116763079685472,0.248265207466676,0.169821839404291,0.117738203509,0.249135674818067
11-29,-1.386275,-5.452635,4.417135,0,0,0.644560000000001,0.171475096709627,0.118077341117986,0.249054756312316,0.185434779509779,0.120622586676541,0.247946095502571,0.215618294092959,0.112269382537074,0.257260982265634,3.2669,0.37457,10.08684,1.2940225,-0.6534875,3.038149,0.215140052331334,0.118745634603515,0.265095781524052,0.183033367639101,0.116806029470082,0.248256898739853,0.170700822279849,0.1178104407227,0.249150554379116
